Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"DefaultKeyValue",9,0.00,1.44,32,0.37,14072.07,9,0,2,9,8,75.82,75,49,23.00,9.00,3,0.50,0,1,4,3,2,13,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractKeyValue,124.96,0,0,0,1104.02,2,269,0.00,13,5,5,1,0
"DefaultMapBag",29,0.11,1.72,151,1.43,42323.06,32,3,8,29,6,91.21,164,198,16.00,147.00,6,0.00,2,0,4,4,1,28,0.23,2.00,java.lang.Object,118.96,0,1,0,4293.33,0,955,0.00,50,25,3,2,10
"DefaultMapBag$BagIterator",4,0.75,1.50,23,0.17,2689.57,8,4,8,4,1,120.05,0,30,4.00,0.00,2,0.00,0,0,2,1,1,0,0.81,0.00,java.lang.Object,120.05,0,1,0,506.62,0,125,0.00,6,2,0,1,0
"DefaultMapEntry",3,0.00,1.00,7,0.07,750.90,3,0,2,3,8,89.68,30,11,0.00,3.00,1,0.67,0,2,3,2,3,4,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntry,138.16,0,0,0,196.37,0,57,0.00,3,0,6,2,0
"DefaultMapEntry",10,0.33,1.20,34,0.35,10980.58,12,2,1,10,5,78.49,81,50,46.00,26.00,3,0.00,0,0,4,1,1,15,0.20,0.00,java.lang.Object,126.95,0,1,0,1039.25,0,261,0.00,12,6,4,1,2
"DefaultedMap",8,0.43,1.75,35,0.34,6885.12,10,2,10,8,7,93.10,103,52,10.00,16.00,3,0.50,0,1,4,5,2,15,0.12,0.00,org.apache.commons.collections.map.AbstractMapDecorator,123.58,0,1,0,1013.30,0,245,0.00,14,4,2,1,0
"DoubleOrderedMap",49,0.01,2.78,384,6.76,604061.00,61,12,9,53,8,63.24,560,620,22.00,935.00,15,0.50,0,1,20,0,2,79,0.07,0.00,java.util.AbstractMap,104.79,4,0,4,20267.69,1,4003,0.00,136,29,8,2,32
"DoubleOrderedMap$AbstractCollection",6,0.00,1.33,20,0.17,2700.98,6,0,9,6,1,130.29,0,28,4.00,10.00,3,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,130.29,0,0,0,505.46,2,127,0.00,8,5,0,1,2
"DoubleOrderedMap$AbstractCollection$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"DoubleOrderedMap$AbstractCollection_2",6,0.00,1.33,20,0.17,2661.38,6,0,9,6,1,130.34,0,28,4.00,10.00,3,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,130.34,0,0,0,507.55,2,127,0.00,8,5,0,1,2
"DoubleOrderedMap$AbstractCollection_2$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"DoubleOrderedMap$AbstractSet",5,0.00,1.60,24,0.30,7757.35,5,0,9,5,1,120.09,0,34,7.00,7.00,3,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,120.09,0,0,0,899.28,2,192,0.00,8,4,0,1,2
"DoubleOrderedMap$AbstractSet$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,60.00,1,0,9,1,0,138.97,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,138.97,0,0,0,24.00,0,8,0.00,1,1,0,1,0
"DoubleOrderedMap$AbstractSet_0",5,0.00,1.00,13,0.11,1383.21,5,0,9,5,1,136.06,0,18,3.00,8.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,136.06,0,0,0,321.37,1,86,0.00,5,4,0,1,3
"DoubleOrderedMap$AbstractSet_0$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"DoubleOrderedMap$AbstractSet_1",5,0.00,1.00,13,0.11,1422.82,5,0,9,5,1,135.96,0,18,3.00,8.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,135.96,0,0,0,319.27,1,86,0.00,5,4,0,1,3
"DoubleOrderedMap$AbstractSet_1$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,124.54,1,0,9,1,0,136.47,0,5,2.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"DoubleOrderedMap$AbstractSet_3",5,0.00,1.60,24,0.30,7757.35,5,0,9,5,1,120.09,0,35,7.00,7.00,3,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,120.09,0,0,0,899.28,2,192,0.00,8,4,0,1,2
"DoubleOrderedMap$AbstractSet_3$DoubleOrderedMapIterator",1,0.00,1.00,3,0.01,60.00,1,0,9,1,0,138.97,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,138.97,0,0,0,24.00,0,8,0.00,1,1,0,1,0
"DoubleOrderedMap$DoubleOrderedMapIterator",5,0.38,1.80,29,0.21,4841.24,9,4,9,5,1,68.60,45,43,5.00,0.00,3,0.00,0,0,2,1,1,9,0.55,0.00,java.lang.Object,118.59,0,1,0,643.81,3,152,0.00,9,3,0,2,1
"DoubleOrderedMap$Node",19,0.05,1.16,61,0.59,12391.50,26,7,9,19,1,92.68,122,88,12.00,145.00,3,0.00,0,0,8,1,1,25,0.19,0.00,java.lang.Object,129.67,0,1,0,1783.04,0,442,0.00,22,11,0,3,0
"DualHashBidiMap",6,1.00,1.00,20,0.19,2767.45,7,1,7,6,6,85.60,44,28,7.00,10.00,1,0.50,0,1,5,2,2,7,0.00,0.00,org.apache.commons.collections.bidimap.AbstractDualBidiMap,130.29,0,1,0,557.95,1,145,0.00,6,1,4,1,0
"DualTreeBidiMap",18,0.41,1.33,69,0.71,15071.29,20,2,18,18,14,136.20,63,95,14.00,22.00,4,0.50,0,1,6,8,2,12,0.11,0.00,org.apache.commons.collections.bidimap.AbstractDualBidiMap,125.91,0,1,0,2128.62,3,515,0.00,24,12,6,1,0
"DualTreeBidiMap$BidiOrderedMapIterator",11,0.23,1.45,43,0.40,7546.27,14,3,18,11,3,176.24,11,62,9.00,0.00,3,0.00,0,0,3,3,1,3,0.55,0.00,java.lang.Object,126.24,0,1,0,1207.61,0,295,0.00,16,8,0,2,2
"DualTreeBidiMap$ViewMap",6,0.40,1.17,20,0.19,2783.11,7,1,18,6,2,160.95,15,25,6.00,2.00,2,0.67,0,2,2,2,3,8,0.67,0.00,org.apache.commons.collections.map.AbstractSortedMapDecorator,130.23,0,0,0,579.72,4,148,0.09,7,4,0,2,0
"EmptyIterator",1,2.00,1.00,5,0.03,385.88,3,2,2,2,10,171.60,23,7,0.00,1.00,1,0.50,0,1,1,2,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractEmptyIterator,124.33,1,1,1,84.70,0,25,0.00,1,0,8,1,0
"EmptyListIterator",1,2.00,1.00,5,0.03,385.88,3,2,2,2,4,171.60,23,7,0.00,1.00,1,0.50,0,1,1,2,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractEmptyIterator,124.33,1,1,1,84.70,0,25,0.00,1,0,2,1,0
"EmptyMapIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,7,118.66,15,6,0.00,1.00,1,0.50,0,1,1,3,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractEmptyIterator,129.02,1,1,1,68.28,0,21,0.00,1,0,4,1,0
"EmptyOrderedIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,6,118.66,15,6,0.00,1.00,1,0.50,0,1,1,3,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractEmptyIterator,129.02,1,1,1,68.28,0,21,0.00,1,0,3,1,0
"EmptyOrderedMapIterator",1,1.00,1.00,4,0.02,282.12,2,1,2,2,6,118.66,15,6,0.00,1.00,1,0.50,0,1,1,3,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractEmptyIterator,129.02,1,1,1,68.28,0,21,0.00,1,0,3,1,0
"EntrySetMapIterator",9,0.22,1.56,41,0.32,5095.82,13,4,4,9,3,74.51,79,57,7.00,0.00,2,0.00,0,0,3,2,1,14,0.44,0.00,java.lang.Object,124.40,0,1,0,955.38,0,239,0.00,14,6,1,1,2
"EnumerationIterator",8,0.05,1.25,28,0.19,2815.66,11,3,3,8,2,80.85,68,41,3.00,14.00,3,0.00,0,0,5,0,1,15,0.29,0.00,java.lang.Object,130.36,0,1,0,564.28,1,152,0.00,10,3,2,1,0
"EnumerationUtils",2,0.00,1.00,4,0.03,378.51,2,0,3,2,3,94.99,21,7,6.00,2.00,1,0.00,0,0,1,2,1,4,0.00,0.00,java.lang.Object,141.61,0,0,0,78.53,0,24,0.00,2,1,1,1,0
"EqualPredicate",4,0.17,1.25,14,0.09,1122.53,6,2,2,4,6,81.14,36,20,3.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,131.14,0,1,0,271.81,0,74,0.00,5,3,4,2,0
"ExceptionClosure",3,0.50,1.00,9,0.05,504.23,5,2,3,4,4,86.30,25,13,3.00,4.00,1,0.00,0,0,2,2,1,4,0.17,0.00,java.lang.Object,135.45,1,1,1,156.14,0,46,0.00,3,1,2,2,0
"ExceptionFactory",3,0.50,1.00,9,0.05,474.04,5,2,3,4,4,86.51,25,13,3.00,4.00,1,0.00,0,0,1,2,1,4,0.17,0.00,java.lang.Object,135.66,1,1,1,146.07,0,44,0.00,3,2,2,2,0
"ExceptionPredicate",3,0.50,1.00,9,0.05,504.23,5,2,3,4,4,85.67,26,13,3.00,4.00,1,0.00,0,0,1,2,1,4,0.17,0.00,java.lang.Object,135.45,1,1,1,156.14,0,46,0.00,3,2,2,2,0
"ExceptionTransformer",3,0.50,1.00,9,0.05,526.32,5,2,3,4,4,85.53,26,13,4.00,4.00,1,0.00,0,0,1,2,1,4,0.17,0.00,java.lang.Object,135.30,1,1,1,154.50,0,46,0.00,3,2,2,2,0
"ExtendedProperties",60,0.06,2.93,507,6.08,331378.62,69,9,20,61,2,70.25,732,680,23.00,986.00,13,0.50,0,1,14,0,2,103,0.05,0.00,java.util.Hashtable,106.28,1,0,1,18242.15,6,3655,0.00,176,46,2,1,26
"ExtendedProperties$PropertiesReader",2,0.00,2.50,16,0.18,8700.51,2,0,20,2,0,58.57,17,23,10.00,2.00,4,0.50,0,1,1,0,2,5,0.00,0.00,java.io.LineNumberReader,108.09,0,0,0,542.44,2,114,0.00,5,1,0,1,0
"ExtendedProperties$PropertiesTokenizer",3,0.50,1.67,16,0.15,4401.00,4,1,20,3,0,71.94,23,23,5.00,1.00,3,0.50,0,1,1,0,2,4,0.67,0.00,java.util.StringTokenizer,118.56,0,0,0,448.04,3,103,0.00,5,2,0,1,1
"ExtendedProperties$java.security.PrivilegedAction",1,0.00,1.00,3,0.01,124.54,1,0,20,1,0,136.47,0,5,3.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"Factory",1,0.00,1.00,2,0.01,61.00,1,0,0,1,28,113.26,6,3,0.00,1.00,1,0.00,0,0,0,0,1,1,0.00,0.00,,145.48,0,0,0,26.00,0,10,0.00,1,1,28,1,0
"FactoryTransformer",4,0.17,1.25,14,0.09,1158.58,6,2,3,4,6,81.03,36,20,4.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,131.03,0,1,0,272.38,0,74,0.00,5,3,4,1,0
"FactoryUtils",7,0.00,1.00,15,0.12,1591.31,7,0,4,7,12,106.82,88,23,6.00,7.00,1,0.00,0,0,1,5,1,8,0.00,0.00,java.lang.Object,139.87,0,0,0,365.95,0,101,0.00,7,6,7,1,0
"FalsePredicate",3,0.50,1.00,9,0.05,447.47,5,2,2,4,6,86.71,25,13,1.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,135.86,1,1,1,142.75,0,43,0.00,3,2,5,2,0
"FastArrayList",34,0.41,2.06,225,2.18,97591.75,36,2,6,34,4,62.72,312,431,19.00,0.00,8,0.50,0,1,8,0,2,39,0.90,0.00,java.util.ArrayList,112.68,0,0,0,6528.04,0,1502,0.00,70,26,4,1,1
"FastArrayList$ListIter",12,0.27,1.25,48,0.37,6101.45,15,3,6,12,0,126.94,0,64,7.00,0.00,2,0.00,0,0,5,0,1,0,0.58,0.00,java.lang.Object,126.94,0,1,0,1106.05,0,275,0.00,15,7,0,1,4
"FastArrayList$SubList",27,0.15,2.11,187,1.80,49597.93,30,3,6,27,1,113.46,0,290,14.00,0.00,3,0.00,0,0,3,1,1,0,0.48,0.00,java.lang.Object,113.46,0,1,0,5410.06,0,1221,0.00,57,24,0,1,1
"FastArrayList$SubList$SubListIter",12,0.27,1.25,56,0.42,6879.44,15,3,6,12,0,124.04,0,72,7.00,0.00,2,0.00,0,0,5,0,1,0,0.58,0.00,java.lang.Object,124.04,0,1,0,1263.09,0,310,0.00,15,7,0,1,4
"FastHashMap",21,0.17,2.24,137,1.34,71425.35,23,2,6,21,6,62.41,184,254,17.00,0.00,14,0.50,0,1,7,0,2,41,0.67,0.00,java.util.HashMap,112.29,0,0,0,4026.92,0,901,0.00,47,14,6,1,1
"FastHashMap$CollectionView",18,0.00,1.72,84,0.74,20021.11,18,0,6,18,1,158.44,5,141,11.00,0.00,3,0.00,0,0,2,1,1,3,0.00,0.00,java.lang.Object,121.66,0,1,0,2233.73,0,549,0.00,31,16,0,2,1
"FastHashMap$CollectionView$CollectionViewIterator",4,0.67,2.25,28,0.23,5771.64,7,3,6,4,1,114.08,0,40,7.00,0.00,4,0.00,0,0,2,1,1,0,0.83,0.00,java.lang.Object,114.08,0,1,0,685.26,1,160,0.00,9,2,0,1,1
"FastHashMap$EntrySet",2,0.00,1.00,5,0.03,334.61,2,0,6,2,0,185.38,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.42,0,1,0,102.00,0,31,0.00,2,2,0,1,0
"FastHashMap$KeySet",2,0.00,1.00,5,0.04,373.38,2,0,6,2,0,185.01,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.04,0,1,0,114.26,0,34,0.00,2,2,0,1,0
"FastHashMap$Values",2,0.00,1.00,5,0.04,358.11,2,0,6,2,0,185.15,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.18,0,0,0,106.75,0,32,0.00,2,2,0,1,0
"FastTreeMap",27,0.23,2.19,167,1.58,78117.28,29,2,8,27,5,64.57,225,308,18.00,0.00,14,0.50,0,1,7,0,2,49,0.72,0.00,java.util.TreeMap,113.72,0,0,0,4737.33,0,1088,0.00,59,20,5,1,1
"FastTreeMap$CollectionView",18,0.00,1.72,84,0.74,20021.11,18,0,8,18,1,158.44,5,141,11.00,0.00,3,0.00,0,0,2,1,1,3,0.00,0.00,java.lang.Object,121.66,0,1,0,2233.73,0,549,0.00,31,16,0,2,1
"FastTreeMap$CollectionView$CollectionViewIterator",4,0.67,2.25,28,0.23,5771.64,7,3,8,4,1,114.08,0,40,7.00,0.00,4,0.00,0,0,2,1,1,0,0.83,0.00,java.lang.Object,114.08,0,1,0,685.26,1,160,0.00,9,2,0,1,1
"FastTreeMap$EntrySet",2,0.00,1.00,5,0.03,334.61,2,0,8,2,0,185.38,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.42,0,1,0,102.00,0,31,0.00,2,2,0,1,0
"FastTreeMap$KeySet",2,0.00,1.00,5,0.04,373.38,2,0,8,2,0,185.01,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.04,0,1,0,114.26,0,34,0.00,2,2,0,1,0
"FastTreeMap$Values",2,0.00,1.00,5,0.04,358.11,2,0,8,2,0,185.15,3,8,4.00,2.00,1,0.50,0,1,0,0,2,1,0.00,0.00,org.apache.commons.collections.CollectionView,138.18,0,0,0,106.75,0,32,0.00,2,2,0,1,0
"FilterIterator",11,0.10,1.55,48,0.29,3901.64,15,4,3,11,3,77.71,91,67,3.00,11.00,3,0.00,2,0,6,1,1,17,0.34,2.00,java.lang.Object,126.70,0,1,0,878.14,0,229,0.00,17,5,2,1,1
"FilterIterator",3,0.00,1.00,7,0.05,304.01,3,0,1,3,3,91.41,28,12,0.00,3.00,1,0.50,0,1,3,2,2,4,0.00,0.00,org.apache.commons.collections.iterators.FilterIterator,141.25,0,0,0,135.66,0,44,0.14,3,0,1,1,0
"FilterListIterator",21,0.04,1.67,94,0.60,9456.10,28,7,3,21,2,118.40,92,134,7.00,133.00,5,0.00,1,0,11,1,1,25,0.18,1.00,java.lang.Object,125.44,0,1,0,1786.02,0,447,0.00,35,10,1,1,4
"FilterListIterator",4,0.00,1.00,9,0.06,379.01,4,0,1,4,3,94.44,41,15,0.00,4.00,1,0.50,0,1,4,2,2,7,0.00,0.00,org.apache.commons.collections.iterators.FilterListIterator,142.07,0,0,0,165.66,0,54,0.08,4,0,1,1,0
"FixedOrderComparator",10,0.06,2.10,71,0.68,26111.64,17,7,5,11,1,87.00,135,92,7.00,34.00,5,0.00,0,0,5,0,1,19,0.20,0.00,java.lang.Object,111.86,1,1,1,2036.97,0,429,0.00,21,5,1,1,3
"FixedSizeList",21,1.00,1.00,45,0.37,4332.48,22,1,7,21,6,188.35,29,69,12.00,21.00,1,0.75,0,3,3,4,4,5,0.00,0.00,org.apache.commons.collections.list.AbstractSerializableListDecorator,140.20,0,1,0,1106.36,3,311,0.50,21,18,2,1,0
"FixedSizeList$FixedSizeListIterator",3,0.00,1.00,7,0.04,332.44,3,0,7,3,1,190.94,3,11,3.00,3.00,1,0.50,0,1,3,1,2,1,0.00,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,140.94,0,0,0,121.15,0,38,0.14,3,0,0,1,0
"FixedSizeMap",13,1.00,1.23,41,0.34,5871.30,14,1,11,13,6,121.28,59,57,10.00,6.00,3,0.50,0,1,5,4,2,9,0.00,0.00,org.apache.commons.collections.map.AbstractMapDecorator,131.20,0,1,0,1030.99,1,266,0.26,16,8,2,1,0
"FixedSizeSortedMap",17,1.00,1.18,52,0.45,7828.95,18,1,12,17,6,147.39,55,72,12.00,25.00,3,0.67,0,2,5,4,3,10,0.00,0.00,org.apache.commons.collections.map.AbstractSortedMapDecorator,131.64,0,1,0,1344.71,1,348,0.34,20,12,2,1,1
"Flat3Map",23,0.30,5.17,419,3.92,460301.39,35,12,16,23,18,39.45,195,520,31.00,0.00,19,0.00,0,0,7,7,1,50,0.37,0.00,java.lang.Object,88.92,0,1,0,11747.61,1,2311,0.00,119,16,11,1,6
"Flat3Map$EntrySet",5,0.25,1.60,23,0.19,4614.04,6,1,16,5,1,169.43,3,32,7.00,0.00,3,0.50,0,1,2,1,2,1,0.80,0.00,java.util.AbstractSet,122.56,0,0,0,582.13,0,143,0.00,8,3,0,1,0
"Flat3Map$EntrySetIterator",10,0.33,2.20,77,0.69,21713.47,13,3,16,10,2,149.01,3,103,13.00,0.00,3,0.00,0,0,2,2,1,1,0.63,0.00,java.lang.Object,111.15,0,1,0,2080.71,0,452,0.00,22,8,0,1,3
"Flat3Map$FlatMapIterator",9,0.42,2.00,62,0.47,9842.81,12,3,16,9,4,154.68,3,82,7.00,0.00,3,0.00,0,0,3,4,1,1,0.70,0.00,java.lang.Object,115.34,0,1,0,1423.89,0,316,0.00,18,6,0,1,3
"Flat3Map$KeySet",6,0.20,1.33,21,0.16,2631.63,7,1,16,6,1,174.36,3,30,4.00,0.00,3,0.50,0,1,2,1,2,1,0.83,0.00,java.util.AbstractSet,129.59,0,0,0,469.66,0,125,0.00,8,4,0,1,0
"Flat3Map$KeySetIterator",2,0.00,1.00,6,0.03,229.78,2,0,16,2,1,183.71,3,9,1.00,2.00,1,0.50,0,1,1,1,2,1,0.00,0.00,org.apache.commons.collections.map.EntrySetIterator,136.75,0,0,0,79.77,2,27,0.00,2,1,0,1,0
"Flat3Map$Values",5,0.25,1.40,17,0.12,2012.93,6,1,16,5,1,177.21,3,25,4.00,0.00,3,0.50,0,1,2,1,2,1,0.80,0.00,java.util.AbstractCollection,130.34,0,0,0,374.48,0,100,0.00,7,3,0,1,0
"Flat3Map$ValuesIterator",2,0.00,1.00,6,0.03,229.78,2,0,16,2,1,183.71,3,9,1.00,2.00,1,0.50,0,1,1,1,2,1,0.00,0.00,org.apache.commons.collections.map.EntrySetIterator,136.75,0,0,0,79.77,2,27,0.00,2,1,0,1,0
"ForClosure",7,0.06,1.43,30,0.22,3776.43,10,3,5,7,6,75.58,63,38,6.00,7.00,3,0.00,0,0,4,3,1,8,0.29,0.00,java.lang.Object,125.58,0,1,0,663.10,0,165,0.00,10,3,3,1,0
"FunctorException",8,0.21,1.12,37,0.22,3855.73,10,2,2,8,19,79.85,59,52,4.00,8.00,2,0.50,0,1,7,0,2,10,0.31,0.00,java.lang.RuntimeException,124.80,0,0,0,652.66,1,171,0.00,9,1,19,1,1
"FunctorUtils",9,1.00,2.89,64,0.66,22846.42,10,1,7,9,21,72.33,60,85,16.00,16.00,4,0.00,0,0,5,3,1,11,0.11,0.00,java.lang.Object,111.75,0,0,0,1979.80,0,421,0.00,26,4,18,0,0
"FunctorUtils$PrivilegedAction",1,0.00,1.00,3,0.01,124.54,1,0,7,1,0,136.47,0,5,3.00,0.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,136.47,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"GrowthList",7,1.00,1.43,27,0.30,7968.98,8,1,4,7,3,129.81,116,38,17.00,7.00,2,0.75,0,3,4,1,4,12,0.00,0.00,org.apache.commons.collections.list.AbstractSerializableListDecorator,124.73,0,0,0,887.05,1,212,0.00,10,3,2,1,0
"HashBag",4,1.00,1.00,13,0.10,1015.79,5,1,7,4,9,84.63,32,19,5.00,4.00,1,0.50,0,1,4,2,2,6,0.00,0.00,org.apache.commons.collections.bag.AbstractMapBag,132.74,0,1,0,293.56,4,80,0.00,4,0,8,1,0
"HashBag",2,0.00,1.00,6,0.03,197.17,2,0,2,2,7,87.27,18,9,0.00,2.00,1,0.50,0,1,2,2,2,3,0.00,0.00,org.apache.commons.collections.DefaultMapBag,137.27,0,1,0,86.72,2,29,0.00,2,0,6,1,0
"HashedMap",7,1.00,1.00,18,0.12,1140.54,8,1,5,7,5,89.95,56,27,3.00,12.00,1,0.67,0,2,6,1,3,9,0.00,0.00,org.apache.commons.collections.map.AbstractHashedMap,138.05,0,1,0,356.81,3,104,0.05,7,1,4,1,0
"IdentityMap",11,1.00,1.00,26,0.20,2207.35,12,1,5,11,3,89.98,90,39,6.00,20.00,1,0.67,0,2,6,1,3,14,0.00,0.00,org.apache.commons.collections.map.AbstractHashedMap,138.70,0,1,0,591.64,3,169,0.05,11,5,2,1,0
"IdentityMap$IdentityEntry",3,0.00,1.67,12,0.14,3507.90,3,0,5,3,0,172.56,4,21,28.00,3.00,3,0.50,0,1,1,0,2,2,0.00,0.00,org.apache.commons.collections.map.HashEntry,124.00,0,0,0,419.21,2,102,0.00,5,2,0,2,0
"IdentityPredicate",4,0.17,1.25,14,0.09,1132.52,6,2,2,4,4,81.19,37,20,3.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,131.11,0,1,0,268.21,0,73,0.00,5,3,2,2,0
"IfClosure",8,0.04,1.38,30,0.24,4421.36,12,4,3,8,5,78.26,77,43,6.00,10.00,3,0.00,0,0,3,3,1,9,0.28,0.00,java.lang.Object,127.67,0,1,0,714.32,1,182,0.00,11,5,2,1,1
"InstanceofPredicate",4,0.17,1.25,14,0.09,1184.89,6,2,2,4,12,80.96,36,20,4.00,0.00,2,0.00,0,0,1,1,1,5,0.38,0.00,java.lang.Object,130.95,0,1,0,281.18,0,76,0.00,5,3,11,2,0
"InstantiateFactory",7,0.13,2.14,46,0.51,22218.23,12,5,8,7,7,62.48,62,67,18.00,3.00,5,0.00,0,0,5,3,1,9,0.31,0.00,java.lang.Object,112.43,0,1,0,1525.61,0,335,0.00,15,2,4,1,1
"InstantiateTransformer",6,0.05,2.17,37,0.50,22590.24,10,4,8,7,6,62.94,53,57,33.00,10.00,6,0.00,0,0,4,3,1,7,0.29,0.00,java.lang.Object,112.87,1,1,1,1505.52,0,316,0.00,13,2,3,1,0
"InvokerTransformer",7,0.08,2.14,45,0.59,26929.07,11,4,8,7,8,62.15,64,65,27.00,10.00,5,0.00,0,0,4,3,1,8,0.32,0.00,java.lang.Object,112.13,0,1,0,1778.26,0,376,0.00,15,3,5,1,0
"IterableMap",1,0.00,1.00,2,0.01,79.32,1,0,1,1,10,153.71,17,3,0.00,1.00,1,0.50,0,1,0,1,2,2,0.00,0.00,,144.58,0,0,0,36.53,0,13,0.00,1,1,9,1,0
"IteratorChain",16,0.01,1.62,76,0.54,10425.00,21,5,5,17,7,73.24,146,98,7.00,94.00,4,0.00,0,0,11,2,1,22,0.21,0.00,java.lang.Object,123.22,1,1,1,1631.45,0,400,0.00,26,5,5,1,4
"IteratorEnumeration",2,0.00,1.00,5,0.03,188.85,2,0,1,2,2,90.86,17,9,0.00,2.00,1,0.50,0,1,2,1,2,3,0.00,0.00,org.apache.commons.collections.iterators.IteratorEnumeration,140.37,0,0,0,92.47,0,31,0.25,2,0,1,1,0
"IteratorEnumeration",6,0.60,1.00,15,0.08,751.74,7,1,2,6,0,91.99,47,22,2.00,6.00,1,0.00,1,0,3,0,1,11,0.50,1.00,java.lang.Object,139.41,0,1,0,231.69,0,72,0.00,6,3,0,1,0
"IteratorUtils",44,0.18,1.68,156,1.68,51733.89,49,5,36,44,43,97.76,578,226,16.00,254.00,12,0.00,0,0,1,38,1,69,0.02,0.00,java.lang.Object,125.93,0,0,0,5031.76,0,1156,0.00,74,43,5,1,3
"IteratorUtils$EmptyIterator",5,0.00,1.00,10,0.04,325.56,5,0,30,5,1,195.26,5,16,3.00,5.00,1,0.00,0,0,3,1,1,3,0.00,0.00,java.lang.Object,145.26,0,1,0,130.62,0,45,0.00,5,2,0,1,0
"IteratorUtils$EmptyListIterator",7,0.00,1.00,15,0.08,639.00,7,0,30,7,1,189.32,4,23,4.00,7.00,1,0.50,0,1,3,1,2,2,0.00,0.00,org.apache.commons.collections.EmptyIterator,142.99,0,1,0,235.72,0,74,0.00,7,4,0,1,0
"IteratorUtils$EmptyMapIterator",4,0.00,1.00,9,0.05,431.52,4,0,30,4,2,191.62,4,14,4.00,4.00,1,0.50,0,1,1,2,2,2,0.00,0.00,org.apache.commons.collections.EmptyIterator,141.62,0,1,0,151.64,0,48,0.00,4,3,0,1,0
"IteratorUtils$EmptyOrderedIterator",3,0.00,1.00,7,0.03,220.00,3,0,30,3,2,190.92,4,11,2.00,3.00,1,0.50,0,1,1,2,2,2,0.00,0.00,org.apache.commons.collections.EmptyIterator,142.35,0,1,0,94.12,0,32,0.00,3,2,0,1,0
