Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"AbstractHashedMap$KeySet",6,0.20,1.00,17,0.16,2644.97,7,1,17,6,1,180.98,4,29,4.00
"AbstractHashedMap$KeySetIterator",2,0.00,1.00,5,0.07,963.60,2,0,17,2,1,181.77,3,9,2.00
"AbstractHashedMap$Values",5,0.25,1.00,13,0.12,1711.50,6,1,17,5,1,184.63,4,23,3.00
"AbstractHashedMap$ValuesIterator",2,0.00,1.00,5,0.07,963.60,2,0,17,2,1,181.77,3,9,2.00
"AbstractInputCheckedMapDecorator",5,0.00,1.20,12,0.11,1645.72,5,0,7,5,9,89.68,52,20,4.00
"AbstractInputCheckedMapDecorator$EntrySet",4,0.17,2.25,32,0.50,21661.06,6,2,7,4,2,138.12,10,41,14.00
"AbstractInputCheckedMapDecorator$EntrySetIterator",2,1.00,1.00,8,0.13,2760.27,3,1,7,2,2,163.47,4,13,12.00
"AbstractInputCheckedMapDecorator$MapEntry",2,1.00,1.00,8,0.09,1702.93,3,1,7,2,2,165.12,4,12,4.00
"AbstractIterableGetMapDecorator",16,0.93,1.06,36,0.33,4755.65,17,1,6,16,4,185.11,24,57,9.00
"AbstractIterableMap",1,0.00,1.00,3,0.04,514.12,1,0,2,1,6,81.62,9,5,5.00
"AbstractIterableMapTest",8,0.00,2.50,67,0.71,27779.30,8,0,7,8,21,120.98,27,90,12.00
"AbstractIterableMapTest$InnerTestMapIterator",10,0.00,1.00,24,0.24,2919.56,10,0,7,10,3,169.44,2,44,6.00
"AbstractIteratorDecorator",2,0.00,1.00,5,0.04,465.89,2,0,1,2,9,89.18,16,8,2.00
"AbstractIteratorTest",10,0.00,2.00,52,0.45,13455.41,10,0,3,10,21,77.71,69,75,7.00
"AbstractKeyValue",6,0.40,1.00,21,0.17,3293.72,8,2,1,6,3,111.03,30,33,43.00
"AbstractLinkedList",49,0.17,1.76,266,2.81,113944.04,52,3,12,49,6,114.14,203,330,17.00
"AbstractLinkedList$LinkedListIterator",12,0.27,1.42,63,0.51,11062.96,17,5,12,12,2,117.47,50,83,7.00
"AbstractLinkedList$LinkedSubList",14,0.33,1.50,76,0.86,23939.67,18,4,12,14,1,164.13,8,109,12.00
"AbstractLinkedList$LinkedSubListIterator",6,0.40,1.00,19,0.19,2999.09,7,1,12,6,0,180.36,5,31,2.00
"AbstractLinkedList$Node",9,0.17,1.00,28,0.20,4007.74,12,3,12,9,0,91.10,61,38,4.00
"AbstractLinkedListTest",12,0.00,1.67,86,0.80,19428.84,12,0,6,12,1,110.44,50,124,10.00
"AbstractLinkedListTest",8,0.00,2.62,117,1.59,88509.82,8,0,1,8,4,138.87,14,147,16.00
"AbstractLinkedMap",23,0.64,1.70,105,1.35,50693.04,24,1,10,23,14,70.72,190,146,25.00
"AbstractLinkedMap$EntrySetIterator",3,0.00,1.00,7,0.10,1511.85,3,0,10,3,3,185.76,3,12,5.00
"AbstractLinkedMap$KeySetIterator",3,0.00,1.00,7,0.09,1182.33,3,0,10,3,3,186.60,3,13,3.00
"AbstractLinkedMap$LinkEntry",1,2.00,1.00,5,0.07,1097.86,3,2,10,1,0,147.04,19,7,0.00
"AbstractLinkedMap$LinkIterator",9,0.41,1.78,48,0.47,11016.76,13,4,10,9,2,168.28,7,66,8.00
"AbstractLinkedMap$LinkMapIterator",6,0.00,1.50,22,0.25,6110.74,6,0,10,6,4,170.68,3,33,8.00
"AbstractLinkedMap$ValuesIterator",3,0.00,1.00,7,0.09,1182.33,3,0,10,3,3,186.60,3,13,3.00
"AbstractListDecorator",13,1.00,1.00,28,0.31,5190.56,14,1,4,13,2,177.74,26,44,8.00
"AbstractListIteratorDecorator",11,0.10,1.09,27,0.19,2896.87,12,1,1,11,8,161.49,31,40,6.00
"AbstractListIteratorTest",13,0.00,2.46,103,1.11,48435.41,13,0,3,13,7,79.50,75,140,11.00
"AbstractListTest",47,0.00,3.09,643,7.86,390776.97,47,0,17,47,20,69.24,266,812,30.00
"AbstractListTest$AbstractCollection<E>",2,0.00,1.00,5,0.04,525.71,2,0,17,2,0,136.87,0,10,3.00
"AbstractListTest$BulkTestSubList",12,0.18,1.00,35,0.43,8527.58,13,1,17,12,1,130.97,0,60,15.00
"AbstractListTest$TestListIterator",7,0.00,1.00,17,0.16,1833.41,7,0,17,7,2,137.35,0,31,5.00
"AbstractMapBag",27,0.02,2.30,201,2.28,89187.17,31,4,12,27,5,66.30,195,255,22.00
"AbstractMapBag$BagIterator",4,0.72,2.25,35,0.36,8211.76,10,6,12,4,1,134.99,11,46,5.00
"AbstractMapBag$MutableInteger",3,0.50,1.33,10,0.07,1467.59,4,1,12,3,0,150.62,9,17,3.00
"AbstractMapDecorator",18,1.00,1.11,42,0.39,6266.70,19,1,3,18,12,177.80,35,66,10.00
"AbstractMapEntry",4,0.00,1.50,14,0.28,13485.37,4,0,1,4,5,73.43,39,27,35.00
"AbstractMapEntryDecorator",8,0.14,1.25,22,0.21,3799.91,9,1,2,8,5,163.97,20,36,5.00
"AbstractMapEntryTest",9,0.19,1.11,47,0.74,26585.56,11,2,3,9,3,95.22,47,61,26.00
"AbstractMapIteratorDecorator",8,0.14,1.12,21,0.16,2665.06,9,1,1,8,1,145.53,28,31,5.00
"AbstractMapIteratorTest",15,0.00,2.53,149,1.86,90843.48,15,0,5,15,8,84.48,76,192,20.00
"AbstractMapTest",78,0.12,2.18,776,10.38,542989.56,84,6,18,78,16,61.89,535,1004,31.00
"AbstractMapTest$TestMapEntrySet",17,0.00,1.53,107,1.74,135324.46,17,0,18,17,2,158.54,12,145,27.00
"AbstractMapTest$TestMapKeySet",12,0.00,1.00,30,0.29,3770.50,12,0,18,12,2,136.26,0,54,14.00
"AbstractMapTest$TestMapValues",15,0.00,1.00,36,0.32,3889.36,15,0,18,15,2,181.47,7,66,8.00
"AbstractMockPredicateTest",5,0.00,1.40,22,0.23,5272.02,7,2,8,5,2,79.08,36,32,8.00
"AbstractNullComparatorTest",2,0.00,1.00,8,0.08,2250.99,2,0,5,2,3,155.01,5,11,12.00
"AbstractNullComparatorTest$TestNullComparator1",5,0.00,1.00,18,0.20,7380.06,5,0,5,5,2,174.52,6,28,5.00
"AbstractNullComparatorTest$TestNullComparator2",5,0.00,1.00,18,0.21,7399.70,5,0,5,5,2,174.51,6,28,5.00
"AbstractObjectTest",25,1.00,1.36,105,1.16,26495.15,26,1,11,25,6,108.41,121,149,17.00
"AbstractOrderedBidiMapDecorator",8,0.00,1.00,17,0.18,2890.43,8,0,2,8,6,151.28,27,31,6.00
"AbstractOrderedBidiMapDecoratorTest",6,0.00,1.00,13,0.11,1453.59,6,0,3,6,2,188.03,8,26,4.00
"AbstractOrderedBidiMapDecoratorTest$TestOrderedBidiMap",3,1.00,1.33,11,0.12,2865.78,4,1,3,3,3,176.18,3,17,6.00
"AbstractOrderedBidiMapTest",8,0.00,2.62,80,0.99,51067.99,8,0,10,8,10,151.34,11,104,28.00
"AbstractOrderedBidiMapTest$TestBidiOrderedMapIterator",9,0.00,1.00,22,0.22,2615.54,9,0,10,9,3,170.58,2,40,6.00
"AbstractOrderedMapDecorator",8,0.00,1.00,17,0.16,2557.42,8,0,2,8,4,141.54,31,29,6.00
"AbstractOrderedMapIteratorDecorator",10,0.11,1.10,25,0.18,2944.02,11,1,1,10,1,157.08,30,37,5.00
"AbstractOrderedMapIteratorTest",6,0.00,2.67,65,0.99,52287.78,6,0,8,6,5,75.19,33,84,35.00
"AbstractOrderedMapTest",11,0.00,2.27,88,1.15,53208.89,11,0,13,11,14,130.26,32,120,23.00
"AbstractOrderedMapTest$InnerTestOrderedMapIterator",9,0.00,1.00,22,0.22,2675.89,9,0,13,9,4,170.50,2,40,6.00
"AbstractPatriciaTrie",51,0.06,3.55,487,6.65,554972.57,58,7,16,52,15,52.95,420,804,29.00
"AbstractPatriciaTrie$EntrySet",5,0.00,1.60,20,0.29,9126.58,5,0,16,5,1,169.36,3,34,10.00
"AbstractPatriciaTrie$EntrySet$EntryIterator",1,0.00,1.00,3,0.03,340.87,1,0,16,1,0,153.64,3,5,4.00
"AbstractPatriciaTrie$KeySet",5,0.00,1.00,13,0.12,1947.38,5,0,16,5,1,181.76,3,24,3.00
"AbstractPatriciaTrie$KeySet$KeyIterator",1,0.00,1.00,3,0.02,158.89,1,0,16,1,0,156.25,3,5,2.00
"AbstractPatriciaTrie$PrefixRangeEntrySet",3,0.17,2.00,19,0.26,10799.02,6,3,16,3,1,152.52,6,28,12.00
"AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator",4,0.27,2.00,29,0.32,8180.15,9,5,16,4,1,117.58,15,41,6.00
"AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator",4,0.17,1.50,17,0.15,2468.35,6,2,16,4,1,174.12,3,24,4.00
"AbstractPatriciaTrie$PrefixRangeMap",14,0.10,1.64,74,0.97,51572.64,21,7,16,14,1,158.83,25,111,18.00
"AbstractPatriciaTrie$RangeEntryMap",10,0.00,1.80,50,0.59,27387.85,14,4,16,10,0,165.43,14,81,10.00
"AbstractPatriciaTrie$RangeEntrySet",6,0.07,2.67,52,0.71,30228.43,9,3,16,6,1,156.25,6,74,14.00
"AbstractPatriciaTrie$RangeEntrySet$EntryIterator",3,0.00,1.33,11,0.15,3477.69,4,1,16,3,0,165.40,6,17,4.00
"AbstractPatriciaTrie$RangeMap",19,1.00,1.58,66,0.86,21865.73,20,1,16,19,1,169.57,34,100,16.00
"AbstractPatriciaTrie$Reference",2,1.00,1.00,6,0.03,365.82,3,1,16,2,0,145.45,7,9,2.00
"AbstractPatriciaTrie$TrieEntry",5,0.25,2.80,51,0.83,77776.27,11,6,16,5,0,99.96,20,76,24.00
"AbstractPatriciaTrie$TrieIterator",6,0.13,1.67,30,0.32,8589.44,9,3,16,6,1,147.11,16,41,10.00
"AbstractPatriciaTrie$TrieMapIterator",8,0.71,1.62,34,0.31,8627.50,9,1,16,8,2,164.28,3,49,8.00
"AbstractPatriciaTrie$Values",5,0.00,1.40,19,0.17,3443.82,5,0,16,5,1,173.57,3,29,5.00
"AbstractPatriciaTrie$Values$ValueIterator",1,0.00,1.00,3,0.02,158.89,1,0,16,1,0,156.25,3,5,2.00
"AbstractPredicateTest",5,0.17,1.00,16,0.17,2804.44,8,3,4,5,4,177.15,3,23,7.00
"AbstractQuantifierPredicate",2,0.00,1.00,7,0.09,1483.57,4,2,2,2,7,78.24,19,10,4.00
"AbstractQueueDecorator",8,1.00,1.00,18,0.15,2134.29,9,1,2,8,2,156.56,25,29,6.00
"AbstractQueueTest",17,0.00,2.35,167,1.84,67205.05,17,0,9,17,5,75.13,99,201,23.00
"AbstractReferenceMap",29,0.16,1.62,136,1.63,50391.63,33,4,17,29,11,70.37,274,208,18.00
"AbstractReferenceMap$ReferenceBaseIterator",7,0.33,2.00,60,0.53,14497.66,16,9,17,7,1,155.76,11,75,7.00
"AbstractReferenceMap$ReferenceEntry",9,0.25,2.22,51,0.82,33116.93,10,1,17,9,1,64.70,77,81,25.00
"AbstractReferenceMap$ReferenceEntrySet",3,0.00,1.33,13,0.18,6934.52,3,0,17,3,2,165.38,5,17,11.00
"AbstractReferenceMap$ReferenceEntrySetIterator",2,0.00,1.00,5,0.07,856.33,2,0,17,2,1,182.17,3,9,4.00
"AbstractReferenceMap$ReferenceKeySet",3,0.00,1.33,13,0.13,3952.17,3,0,17,3,1,167.31,5,17,7.00
"AbstractReferenceMap$ReferenceKeySetIterator",2,0.00,1.00,5,0.06,833.62,2,0,17,2,1,182.26,3,9,2.00
"AbstractReferenceMap$ReferenceMapIterator",5,0.00,1.60,20,0.22,5859.99,5,0,17,5,3,170.87,3,29,10.00
"AbstractReferenceMap$ReferenceStrength",2,1.00,1.50,14,0.09,1442.64,3,1,17,2,0,98.75,10,19,6.00
"AbstractReferenceMap$ReferenceValues",3,0.00,1.33,13,0.13,3952.17,3,0,17,3,1,167.31,5,17,7.00
"AbstractReferenceMap$ReferenceValuesIterator",2,0.00,1.00,5,0.06,833.62,2,0,17,2,1,182.26,3,9,2.00
"AbstractReferenceMap$SoftRef",2,1.00,1.00,7,0.07,1255.80,3,1,17,2,0,128.68,8,11,0.00
"AbstractReferenceMap$WeakRef",2,1.00,1.00,7,0.07,1255.80,3,1,17,2,0,168.33,4,11,0.00
"AbstractSerializableListDecorator",3,1.00,1.00,10,0.11,1709.70,4,1,5,3,6,79.57,27,16,8.00
"AbstractSerializableSetDecorator",3,1.00,1.00,10,0.11,1709.70,4,1,5,3,3,79.57,27,16,8.00
"AbstractSetDecorator",3,1.00,1.00,8,0.08,1244.60,4,1,2,3,2,85.12,25,14,8.00
"AbstractSetTest",11,0.00,1.09,48,0.53,11617.45,11,0,5,11,10,89.75,67,69,10.00
"AbstractSortedBagDecorator",6,1.00,1.00,14,0.12,1898.43,7,1,2,6,4,134.36,25,23,5.00
"AbstractSortedBagTest",11,0.00,1.45,49,0.58,19660.84,11,0,2,11,8,115.84,47,74,10.00
"AbstractSortedBidiMapDecorator",8,0.00,1.00,17,0.22,4033.33,8,0,3,8,3,150.14,27,29,8.00
"AbstractSortedBidiMapTest",21,0.30,1.43,463,8.37,766579.01,24,3,13,23,7,113.00,55,498,45.00
"AbstractSortedMapDecorator",12,0.00,1.00,28,0.35,7523.49,12,0,9,12,7,155.63,36,44,10.00
"AbstractSortedMapDecorator$SortedMapIterator",4,0.00,1.00,11,0.16,2525.93,4,0,9,4,3,118.67,19,18,11.00
"AbstractSortedMapTest",13,0.00,1.08,33,0.34,6089.76,13,0,8,13,10,158.41,37,50,11.00
"AbstractSortedMapTest$TestHeadMap",5,0.00,1.60,30,0.42,11027.98,7,2,8,5,1,151.67,11,39,8.00
"AbstractSortedMapTest$TestSubMap",5,0.25,1.60,34,0.56,21687.34,8,3,8,5,1,147.33,11,44,8.00
"AbstractSortedMapTest$TestTailMap",5,0.08,1.60,32,0.49,15882.90,8,3,8,5,1,149.38,11,41,8.00
"AbstractSortedMapTest$TestViewMap",16,0.08,1.00,41,0.38,6088.89,20,4,8,17,3,184.73,19,76,8.00
"AbstractSortedSetDecorator",9,1.00,1.00,20,0.20,3681.45,10,1,3,9,2,160.17,26,33,7.00
"AbstractSortedSetTest",13,0.00,1.38,59,0.69,23388.23,13,0,4,13,6,87.39,79,85,11.00
"AbstractSortedSetTest$TestSortedSetSubSet",15,0.05,1.13,70,0.84,30537.87,23,8,4,15,2,169.65,14,106,7.00
"AbstractTreeMapTest",5,0.00,1.00,16,0.20,3967.09,5,0,2,5,1,174.89,8,26,7.00
"AbstractUntypedIteratorDecorator",4,0.33,1.25,13,0.10,1796.66,5,1,1,4,4,112.86,20,19,2.00
"AllPredicate",4,1.00,2.50,26,0.32,13087.41,5,1,5,4,7,74.86,48,34,10.00
"AllPredicateTest",9,0.00,1.00,27,0.44,9464.89,9,0,7,9,3,125.12,38,58,8.00
"AndPredicate",4,0.22,1.25,16,0.23,6952.41,7,3,2,4,4,72.82,37,24,7.00
"AnyPredicate",4,1.00,2.50,26,0.37,16395.86,5,1,2,4,6,74.09,48,36,14.00
"ArrayIterator",11,0.03,1.36,41,0.38,8551.98,15,4,3,11,6,76.63,98,64,4.00
"ArrayIterator2Test",9,0.75,2.11,60,0.78,42733.38,10,1,2,9,3,158.38,13,92,14.00
"ArrayIteratorTest",7,0.83,1.43,31,0.32,7383.11,8,1,2,7,3,172.48,8,46,8.00
"ArrayListIterator",11,0.70,1.27,33,0.37,7017.70,12,1,3,11,5,83.63,114,53,7.00
"ArrayListIterator2Test",6,0.00,1.00,13,0.17,3354.64,6,0,0,6,2,186.13,5,22,6.00
"ArrayListIteratorTest",7,0.00,1.86,41,0.55,19015.60,7,0,3,7,2,147.00,17,60,10.00
"ArrayStack",8,1.00,1.62,36,0.34,11986.26,9,1,2,8,6,73.18,81,54,5.00
"ArrayStackTest",7,0.00,1.29,42,0.57,18979.66,7,0,2,7,3,154.53,14,67,11.00
"Bag",11,0.00,1.00,12,1.60,45763.96,11,0,3,11,23,118.12,151,13,0.00
"BagUtils",12,0.45,1.00,26,0.48,13928.23,14,2,11,16,16,118.01,173,45,13.00
"BagUtilsTest",10,0.22,2.20,70,0.91,26611.14,13,3,12,13,18,153.51,19,113,15.00
"BidiMap",5,0.00,1.00,6,0.36,7648.10,5,0,1,5,14,159.13,89,7,0.00
"BooleanComparator",9,0.03,1.00,26,0.28,6669.02,13,4,2,10,3,99.68,115,40,16.00
"BooleanComparatorTest",12,0.00,1.50,71,0.80,29132.96,12,0,4,12,2,158.98,21,102,17.00
"BoundedCollection",2,0.00,1.00,3,0.06,653.58,2,0,1,2,5,126.53,10,4,0.00
"BoundedMap",2,0.00,1.00,3,0.07,825.89,2,0,0,2,6,125.73,10,4,0.00
"BulkTest",5,0.25,1.60,25,0.21,4829.87,8,3,9,5,69,110.23,189,39,7.00
"BulkTestSuiteMaker",11,0.03,3.36,111,1.33,47661.20,15,4,0,11,1,79.23,60,146,24.00
"CaseInsensitiveMap",8,1.00,1.25,28,0.30,7342.30,9,1,5,8,3,83.67,89,38,8.00
"CaseInsensitiveMapTest",10,0.00,1.20,75,1.19,49963.81,10,0,6,10,3,154.75,16,95,13.00
"CatchAndRethrowClosure",2,0.00,2.00,7,0.07,1027.67,2,0,2,2,3,165.39,41,12,4.00
"CatchAndRethrowClosureTest",5,0.00,2.20,27,0.43,18201.98,5,0,5,5,4,115.13,0,41,17.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>",1,0.00,1.00,3,0.02,348.69,1,0,5,1,0,132.95,0,6,4.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>_0",1,0.00,1.00,3,0.02,228.44,1,0,5,1,0,134.40,0,6,3.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>_1",1,0.00,1.00,2,0.01,83.05,1,0,5,1,0,144.43,0,5,1.00
"ChainedClosure",6,0.30,1.83,35,0.46,19554.62,8,2,3,6,5,64.57,52,42,12.00
"ChainedTransformer",6,0.30,1.67,30,0.47,19134.53,8,2,3,6,5,67.11,56,39,13.00
"CircularFifoQueue",21,0.10,2.19,113,1.41,78981.13,27,6,11,21,4,81.71,128,158,15.00
"CircularFifoQueue$Iterator<E>",3,0.67,3.00,34,0.33,21784.94,6,3,11,3,1,150.58,3,46,17.00
"CircularFifoQueueTest",25,0.00,1.32,232,3.11,141100.53,25,0,10,25,2,125.68,75,279,21.00
"CloneTransformer",4,0.33,1.25,13,0.12,2456.86,6,2,2,5,5,91.86,26,21,6.00
"Closure",1,0.00,1.00,2,0.02,166.86,1,0,0,1,20,93.94,8,3,0.00
"ClosureTransformer",4,0.17,1.25,15,0.16,3600.81,6,2,3,4,4,76.17,35,21,6.00
"ClosureUtils",17,0.00,1.12,48,1.04,45794.36,17,0,12,17,17,112.49,248,73,17.00
"ClosureUtilsTest",12,1.00,2.50,229,3.68,369633.29,13,1,11,12,11,111.35,34,275,29.00
"ClosureUtilsTest$MockClosure",2,0.00,1.00,6,0.04,373.70,3,1,11,2,1,135.08,0,9,1.00
"ClosureUtilsTest$MockTransformer",1,0.00,1.00,5,0.04,483.71,2,1,11,1,1,123.56,0,7,2.00
"CollatingIterator",22,0.03,2.00,130,1.32,41750.91,27,5,8,22,4,66.43,187,159,14.00
"CollatingIteratorTest",13,0.33,1.92,191,2.93,228898.15,17,4,5,13,3,141.83,9,204,23.00
"CollectionBag",11,1.00,1.73,52,0.67,21112.59,12,1,6,11,6,118.05,45,82,11.00
"CollectionBagTest",7,0.00,1.29,25,0.36,10452.97,7,0,7,7,4,92.86,42,39,24.00
"CollectionSortedBag",11,1.00,1.73,52,0.67,21112.59,12,1,6,11,5,118.05,45,82,11.00
"CollectionSortedBagTest",10,0.00,1.40,43,0.55,17548.12,10,0,8,10,5,97.39,54,61,20.00
"CollectionUtils",64,0.98,2.89,474,7.35,435992.40,65,1,22,66,28,85.63,883,622,28.00
"CollectionUtils$CardinalityHelper",6,0.20,1.17,19,0.23,5000.31,8,2,22,6,1,108.51,31,27,5.00
"CollectionUtils$EquatorWrapper",4,0.17,1.25,15,0.15,3625.04,6,2,22,4,1,161.49,9,24,8.00
"CollectionUtils$SetOperationCardinalityHelper",4,0.17,1.25,19,0.20,4987.69,6,2,22,4,0,99.25,21,22,3.00
"CollectionUtils$Transformer",1,0.00,1.00,3,0.02,492.27,1,0,22,1,0,131.77,0,5,5.00
"CollectionUtilsTest",101,0.00,1.21,1093,17.83,1049764.97,117,16,17,104,18,150.37,111,1335,25.00
"CollectionUtilsTest$Closure<String>",1,0.00,1.00,3,0.02,190.31,1,0,17,1,0,135.02,0,5,2.00
"CollectionUtilsTest$Closure<String>_0",1,0.00,1.00,3,0.02,190.31,1,0,17,1,0,135.02,0,5,2.00
"CollectionUtilsTest$Equator<Integer>",2,0.00,1.50,7,0.11,3061.10,2,0,17,2,0,125.28,0,12,25.00
"CollectionUtilsTest$Predicate<Integer>",1,0.00,1.00,3,0.01,149.45,1,0,17,1,0,135.85,0,5,1.00
"CollectionUtilsTest$Predicate<Integer>_3",1,0.00,1.00,3,0.01,149.45,1,0,17,1,0,135.85,0,5,1.00
"CollectionUtilsTest$Predicate<Number>",1,0.00,1.00,3,0.02,284.28,1,0,17,1,0,133.65,0,5,2.00
"CollectionUtilsTest$Predicate<Number>_1",1,0.00,1.00,3,0.02,284.28,1,0,17,1,0,133.65,0,5,2.00
"CollectionUtilsTest$Transformer<Object,Integer>",1,0.00,1.00,3,0.03,359.80,1,0,17,1,0,132.84,0,5,7.00
"CollectionUtilsTest$Transformer<Object,Integer>_2",1,0.00,1.00,3,0.01,114.16,1,0,17,1,0,136.77,0,5,2.00
"CommandVisitor",3,0.00,1.00,4,0.09,1616.00,3,0,0,3,7,126.73,15,5,0.00
"ComparableComparator",5,0.50,1.00,13,0.18,4124.28,7,2,2,6,7,121.97,75,24,15.00
"ComparableComparatorTest",4,0.00,1.00,15,0.14,3884.79,4,0,3,4,2,161.31,9,23,5.00
"ComparatorChain",18,0.04,1.83,85,0.97,34461.24,22,4,6,18,3,70.26,174,123,13.00
"ComparatorChainTest",9,0.00,1.44,56,1.03,44055.87,9,0,5,9,3,160.56,12,77,20.00
"ComparatorChainTest$ColumnComparator",4,0.17,1.50,17,0.17,4480.30,6,2,5,4,0,123.20,0,26,3.00
"ComparatorChainTest$Comparator<Integer>",1,0.00,3.00,8,0.07,2222.51,1,0,5,1,0,110.27,0,12,5.00
"ComparatorChainTest$PseudoRow",4,0.17,2.00,30,0.31,11131.99,6,2,5,4,0,159.65,3,41,5.00
"ComparatorPredicate",4,0.08,1.75,40,0.40,16001.30,8,4,3,4,2,154.42,104,49,10.00
"ComparatorPredicate$Criterion",0,0.00,0.00,1,0.01,24.00,0,0,3,0,0,171.00,0,3,0.00
"ComparatorPredicateTest",6,0.00,1.00,33,0.66,27441.32,6,0,4,6,2,114.33,0,46,13.00
"ComparatorPredicateTest$TestComparator",1,0.00,1.00,3,0.04,528.00,1,0,4,1,0,131.53,0,5,3.00
"ComparatorUtils",11,0.50,1.64,43,0.71,29458.20,12,1,8,11,10,81.38,128,71,16.00
"CompositeCollection",25,0.07,1.84,138,1.20,38079.22,28,3,10,26,9,70.05,198,159,15.00
"CompositeCollection$CollectionMutator",3,0.00,1.00,4,0.32,9412.12,3,0,10,3,1,101.01,36,9,0.00
